what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1297072680021
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1297072680021
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1297072680021
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1297072680022
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1297072680022
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1297072680022
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1297072680022
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1297072680022
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1297072680022
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1297072680022
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1297072680023
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1297072680102
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1297072680103
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1297072680103
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1297072680103
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1297072680103
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1297072680103
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1297072680103
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1297072680103
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1297072680103
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1297072680104
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1297072680104
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1297072680104
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1297072680104
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1297072680104
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1297072680104
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1297072680104
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1297072680104
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1297072680104
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1297072680104
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1297072680104
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1297072680105
started,bundle,com.android.ide.eclipse.adt,9.0.0.v201101191456-93220,"com.android.ide.eclipse.adt",1297072680105
started,bundle,com.android.ide.eclipse.ddms,9.0.0.v201101191456-93220,"com.android.ide.eclipse.ddms",1297072680105
os,sysinfo,,,"macosx",1297072680114
arch,sysinfo,,,"x86_64",1297072680114
ws,sysinfo,,,"cocoa",1297072680114
locale,sysinfo,,,"en_CA",1297072680114
processors,sysinfo,,,"2",1297072680114
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1297072680114
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3261",1297072680114
java.specification.name,sysinfo,,,"Java Platform API Specification",1297072680114
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297072680114
java.specification.version,sysinfo,,,"1.6",1297072680114
java.vendor,sysinfo,,,"Apple Inc.",1297072680114
java.version,sysinfo,,,"1.6.0_22",1297072680114
java.vm.info,sysinfo,,,"mixed mode",1297072680114
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1297072680114
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1297072680114
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1297072680114
java.vm.specification.version,sysinfo,,,"1.0",1297072680114
java.vm.vendor,sysinfo,,,"Apple Inc.",1297072680114
java.vm.version,sysinfo,,,"17.1-b03-307",1297072680114
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297072686588
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297072686662
closed,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1297072686687
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297072691955
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1297072692114
