what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229662584761
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229662590274
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662615728
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662618559
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662620184
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662621941
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662623072
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662634452
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229662635682
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1229662635984
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1229662636538
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229662638607
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229662640682
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662757345
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662758237
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662758942
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662795623
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662796342
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662813168
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662813529
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662814260
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229662893033
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229662905131
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1229662906198
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229662906804
