what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1229717107459
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1229717107575
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229717143928
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229717144543
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1229717311516
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229717315826
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229717633944
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229717639221
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229717640155
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229717645762
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229717673259
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229717677816
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229717693709
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229717694864
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229718096478
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229718534700
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229718538987
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229719215654
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229719228084
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229719405159
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229719418743
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229719429830
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229719429881
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229719436547
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229720013019
