what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1229662440718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229662445853
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662472336
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662480757
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229662484801
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662499230
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662506810
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229662513482
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1229662515455
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1229662516942
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1229662520135
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662525201
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662528146
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662530200
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662532267
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1229662533770
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1229662534031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662535948
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662539923
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662540907
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662544565
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662552826
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229662554318
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229662563830
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1229662567610
