what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229726644962
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229726730933
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229726752075
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229726906112
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229726907121
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229727087736
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229727088172
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229727088551
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229727094609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229727095194
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229727096981
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229727337940
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1229727346752
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1229727361428
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1229727363346
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1229727458598
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229728066468
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229728165047
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229728166514
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229728320593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229728321448
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229728322022
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229728339087
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1229728463553
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1229728464566
