what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022552924
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022563000
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1247022564815
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022574474
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022575382
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022580119
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022580905
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022584518
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022585605
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022588456
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022589461
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1247022590463
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1247022634218
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1247022634418
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1247022636885
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1247022638052
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1247022648417
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1247022648745
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1247022659809
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1247022662624
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022665113
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022666539
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022686503
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022688717
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022693721
