what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1247020900603
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1247020901930
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1247020916142
started,bundle,org.eclipse.jdt.junit,3.5.0.v20090526-2000,"org.eclipse.jdt.junit",1247020916731
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.textStart",1247020938954
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.textStart",1247020939104
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247020945591
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247020946721
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.textStart",1247020950858
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1247020952465
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1247020952816
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1247020954177
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1247020955254
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247020967020
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247020968657
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247020969667
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021068737
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021069718
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021070842
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021071875
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021124591
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021131375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021142661
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1247021164024
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021165786
