what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021169474
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1247021177228
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1247021200495
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021208384
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021213108
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021224227
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021225541
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1247021241067
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021241855
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021249709
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021275657
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021278138
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1247021279107
executed,command,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1247021283519
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1247021299023
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1247021299431
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021301210
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021314568
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021322608
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021324034
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021325804
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021339495
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021341368
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021342169
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247021342837
