what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019423852
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019431660
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019432712
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019434549
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019434747
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019439024
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1247019439058
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019440082
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019441594
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019450530
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019460195
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019461250
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1247019499273
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1247019503506
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019513692
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019514321
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019518676
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019520468
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019522018
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.update",1247019522146
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019522442
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019524037
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019525460
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019544799
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019545645
