what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.close",1247019305095
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019307221
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019314202
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019319200
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019391556
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1247019393358
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1247019393458
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019393542
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019395934
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019395992
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019399542
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019400461
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019405380
started,bundle,org.eclipse.equinox.p2.ui,1.0.100.v20090527-1812,"org.eclipse.equinox.p2.ui",1247019405730
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1247019405731
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090604-1131,"org.eclipse.ecf.identity",1247019405801
started,bundle,org.eclipse.ecf,3.0.0.v20090604-1131,"org.eclipse.ecf",1247019405804
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.0.v20090604-1131,"org.eclipse.ecf.provider.filetransfer.httpclient",1247019405833
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.0.v20090604-1131,"org.eclipse.ecf.provider.filetransfer",1247019405835
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019406197
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019418829
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1247019418870
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019420429
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247019423449
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.update",1247019423517
