what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1247022414220
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022438673
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022438816
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022442597
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022442711
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1247022444816
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022497386
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022498208
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022498912
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022502419
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022504136
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022504774
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022510187
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022510939
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1247022513708
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022515305
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022521357
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022524356
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022525444
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022526130
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022527184
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022542489
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022549700
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022550624
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1247022552051
